Q106993_No,0.0011988391142
Q98078_Unknown,0.00119482931954
Q101596_No,0.0011667905722
Q112270_No,0.00116044823493
Q102089_Own,0.00115824158999
Q102289_No,0.00112379742961
Q116441_No,0.00101722115219
Q106389_Yes,0.000975484679051
Q122120_No,0.000949570056167
Q102687_Yes,0.000946675694406
Q113583_Talk,0.000939404437344
Q99581_No,0.000918895601466
Q114517_Yes,0.000914516922204
Q104996_Yes,0.000863567982448
Q118233_No,0.000820685402537
Q118892_Yes,0.000793486090964
Q108950_Unknown,0.000740173370436
Q101162_Pessimist,0.000543229203918
Q100680_No,0.000521207203269
Q106388_Unknown,0.000518582286786
Q113992_No,0.000479775364426
Q120194_Try first,0.000199530511213
Q108342_Unknown,1.02157043304e-05
Q102674_Unknown,7.82462140784e-06
Q102906_Yes,4.8218233297e-07
Q115390_Unknown,4.46378404675e-08
Q116441_Yes,1.77375485087e-09
Q121011_Unknown,0.0
Q99716_No,0.0
Q98869_Unknown,0.0
Q102089_Unknown,0.0
Q124122_No,0.0
Q122771_Public,0.0
Q119334_Yes,0.0
Q124122_Unknown,0.0
Q98578_Yes,0.0
Q119851_Unknown,0.0
Q122770_Unknown,0.0
Q122120_Unknown,0.0
Q122770_No,0.0
Q122769_Yes,0.0
Q119650_Receiving,0.0
Q99716_Yes,0.0
Q123621_Unknown,0.0
Q123621_No,0.0
Q119650_Unknown,0.0
Q123464_No,0.0
Q123464_Unknown,0.0
Q122771_Unknown,0.0
Q101162_Optimist,0.0
Q120014_Unknown,0.0
Q123464_Yes,0.0
Q120379_Unknown,0.0
Q100689_No,0.0
HouseholdStatus_Single (no kids),0.0
Q120650_Unknown,0.0
Q99480_Unknown,0.0
Q99581_Yes,0.0
Q101163_Unknown,0.0
Q120978_Unknown,0.0
Q120978_No,0.0
Q99581_Unknown,0.0
Q100562_Yes,0.0
Q120194_Unknown,0.0
Q120012_No,0.0
Q124742_Unknown,0.0
HouseholdStatus_Married (no kids),0.0
Q120012_Unknown,0.0
Q99982_Unknown,0.0
Q124742_Yes,0.0
Q121699_Unknown,0.0
Q100689_Unknown,0.0
Q108856_Unknown,0.0
Q118117_No,0.0
Q113583_Unknown,0.0
Q107869_Yes,0.0
Q112478_Unknown,0.0
Q107491_Unknown,0.0
Q113181_Unknown,0.0
Q107491_Yes,0.0
Q113584_Unknown,0.0
Q113584_People,0.0
Q114152_Unknown,0.0
Q118117_Yes,0.0
Q106997_Unknown,0.0
Q114386_Unknown,0.0
Q114386_Mysterious,0.0
Q106272_Unknown,0.0
Q106388_No,0.0
Q106389_Unknown,0.0
Q106042_Unknown,0.0
Q112512_Yes,0.0
Q107869_Unknown,0.0
Q112270_Yes,0.0
Q111848_Yes,0.0
Q108617_Yes,0.0
Q108617_Unknown,0.0
Q108617_No,0.0
Q108855_Umm...,0.0
Q108754_Yes,0.0
Q109244_Unknown,0.0
Q108342_In-person,0.0
Q109367_Yes,0.0
Q109367_No,0.0
Q108343_No,0.0
Q108343_Unknown,0.0
Q111220_Unknown,0.0
Q111220_No,0.0
Q111580_Unknown,0.0
Q107869_No,0.0
Q114748_Unknown,0.0
Q105840_Unknown,0.0
Q114961_Unknown,0.0
Q116448_Unknown,0.0
Q116441_Unknown,0.0
Q116601_Unknown,0.0
Q102674_No,0.0
Q116881_Unknown,0.0
Q102674_Yes,0.0
Q116797_No,0.0
Q117193_Unknown,0.0
Q117193_Standard hours,0.0
Q117193_Odd hours,0.0
Q117186_Unknown,0.0
Q117186_Cool headed,0.0
Q118237_Yes,0.0
Q118237_Unknown,0.0
Q118233_Unknown,0.0
Q102289_Unknown,0.0
Q116448_No,0.0
Q116448_Yes,0.0
Q114961_No,0.0
Q102906_Unknown,0.0
Q105840_Yes,0.0
Q105655_Unknown,0.0
Q115899_Unknown,0.0
Q105655_Yes,0.0
Q104996_Unknown,0.0
Q115611_Unknown,0.0
Q115610_Yes,0.0
Q115610_Unknown,0.0
Q115610_No,0.0
Q115777_Unknown,0.0
Q103293_Unknown,0.0
Q102906_No,0.0
Q115602_Unknown,0.0
Q115602_No,0.0
Q116197_Unknown,0.0
Q96024_Yes,0.0
